"gene_symbol" "FPKM" "count"
"CD14" 27.4501 877
"TMCO6" 3.04511 122
"NDUFA2" 47.8495 604
"IK" 51.0252 2042
"MIR3655" 0.0422076 0
"WDR55" 7.4203 419
"DND1" 2.6446 75
"HARS" 32.2465 1580
"HARS2" 11.0757 591
"ZMAT2" 54.025 1681
"VTRNA1-1" 0 0
"VTRNA1-2" 0 0
"VTRNA1-3" 0 0
"PCDHA1" 0.0503399 2
"PCDHA2" 0.0174335 1
"PCDHA3" 0.055576 3
"PCDHA4" 3.19352e-87 0
"PCDHA5" 2.25526e-83 0
"PCDHA6" 0.0249464 1
"PCDHA7" 0.0194241 1
"PCDHA8" 1.7463e-84 0
"PCDHA9" 0.149804 22
"PCDHA10" 0.0501005 2
"PCDHA11" 0.0325081 3
"PCDHA12" 0.0176491 1
"PCDHA13" 1.7463e-84 0
"PCDHAC1" 4.95561e-90 0
"PCDHAC2" 0.0564515 4
"LOC101926905" 0 0
"PCDHB1" 0 0
"PCDHB2" 0.376606 23
"PCDHB3" 0.224627 18
"PCDHB4" 0.608249 53
"PCDHB5" 0.216769 14
"PCDHB6" 0.238278 16
"PCDHB17" 0.0953196 5
"PCDHB7" 0.355527 30
"PCDHB8" 0.218208 13
"PCDHB16" 0.554464 57
"PCDHB9" 0.54038 54
"PCDHB10" 0.495488 36
"PCDHB11" 0.315634 23
"PCDHB12" 0.210191 16
"PCDHB13" 0.421046 33
"PCDHB14" 0.817511 73
"PCDHB18" 0.255939 18
"PCDHB19P" 0.180977 19
"PCDHB15" 0.36103 23
"SLC25A2" 0 0
"TAF7" 30.8441 1533
"PCDHGA1" 0.148414 8
"PCDHGA2" 0.315641 19
"PCDHGA3" 0.0920211 5
"PCDHGB1" 0.18876 10
"PCDHGA4" 0.202465 12
"PCDHGB2" 0.339312 18
"PCDHGA5" 0.199664 11
"PCDHGB3" 0.0938752 5
"PCDHGA6" 0.373503 20
"PCDHGA7" 0.204289 13
"PCDHGB4" 0.605423 33
"PCDHGA8" 0.143837 11
"PCDHGB5" 1.12051 60
"PCDHGA9" 1.00187 55
"PCDHGB6" 0.890563 49
"PCDHGA10" 1.07675 60
"PCDHGB7" 2.03526 120
"PCDHGA11" 0.579798 40
"PCDHGA12" 1.02251 59
"PCDHGC3" 26.6397 758
"PCDHGC4" 0.174455 10
"PCDHGC5" 0.0357027 2
"PCDHGB8P" 0.0713298 3
"DIAPH1" 29.5478 3908
"LOC100505658" 0 0
"HDAC3" 32.1548 1331
"RELL2" 1.68427 67
"FCHSD1" 23.9543 2193
"ARAP3" 1.06551 128
"PCDH1" 18.6061 1531
"LOC729080" 2.61839 54
"KIAA0141" 6.33054 663
"PCDH12" 0.562956 85
"RNF14" 9.30452 879
"GNPDA1" 11.9801 596
"NDFIP1" 26.5608 2141
"SPRY4" 1.09322 123
"FGF1" 0.19115 15
"LOC101926975" 0.0414885 2
"ARHGAP26" 1.73352 359
"ARHGAP26-AS1" 0 0
"NR3C1" 17.5054 2609
"MIR5197" 0 0
"HMHB1" 0 0
"YIPF5" 16.6159 1185
"KCTD16" 0.0169126 2
"PRELID2" 1.03439 115
"GRXCR2" 0.23155 3
"SH3RF2" 13.8903 935
"PLAC8L1" 0.16085 1
"LARS" 18.418 2032
"RBM27" 7.33718 1104
"POU4F3" 0 0
"TCERG1" 8.76507 822
"GPR151" 0 0
"PPP2R2B" 0.607628 28
"PPP2R2B-IT1" 0 0
"STK32A" 0.475493 44
"DPYSL3" 9.54564 1118
"JAKMIP2-AS1" 0.0245098 1
"JAKMIP2" 0.182083 35
"SPINK1" 0 0
"SCGB3A2" 0.132973 1
"C5orf46" 26.2051 209
"SPINK5" 240.053 18785
"SPINK14" 0 0
"SPINK6" 0 0
"LOC102546294" 0.066559 3
"SPINK13" 0 0
"SPINK7" 12.4755 103
"SPINK9" 0 0
"FBXO38" 7.47808 693
"HTR4" 0 0
"ADRB2" 1.94526 85
"SH3TC2" 0.0415228 26
"ABLIM3" 1.89553 184
"AFAP1L1" 1.86963 177
"GRPEL2" 4.73744 439
"PCYOX1L" 2.88643 161
"IL17B" 0.0853108 1
"MIR143HG" 0.171288 3
"MIR143" 0 0
"MIR145" 45.0226 2
"CSNK1A1" 166.983 8815
"ARHGEF37" 27.198 3010
"PPARGC1B" 1.85981 458
"PDE6A" 0.658147 85
"LOC644762" 2.26619 76
"SLC26A2" 3.80946 712
"TIGD6" 1.69005 152
"HMGXB3" 6.11097 731
"CSF1R" 14.0706 1237
"PDGFRB" 26.1808 3425
"CDX1" 0.5632 21
"SLC6A7" 0 0
"CAMK2A" 0.0541277 6
"ARSI" 4.41758 311
"TCOF1" 5.29964 588
"CD74" 1234.24 38553
"RPS14" 1835.74 16116
"LOC102546298" 0.613928 2
"NDST1" 32.9593 6123
"SYNPO" 6.60436 810
"MYOZ3" 0.256265 20
"RBM22" 18.4042 937
"DCTN4" 20.3407 1780
"SMIM3" 2.60729 132
"IRGM" 0.288979 10
"ZNF300" 1.14287 83
"ZNF300P1" 0.265812 14
"GPX3" 143.872 5326
"TNIP1" 43.3855 2617
"ANXA6" 30.4615 1982
"CCDC69" 12.9104 980
"GM2A" 148.441 12233
"SLC36A3" 0.0908642 6
"SLC36A2" 0.575692 44
"SLC36A1" 2.82776 374
"FAT2" 10.38 3530
"MIR6499" 0 0
"SPARC" 351.958 28312
"CTB-113P19.1" 3.12002 0
"ATOX1" 119.146 813
"LOC100652758" 1.38434 32
"G3BP1" 41.076 2560
"GLRA1" 0 0
"CTB-12O2.1" 0.417365 2
"NMUR2" 0 0
"LOC101927134" 0.0213217 1
"GRIA1" 0.0493856 6
"FAM114A2" 7.29698 464
"MFAP3" 9.63286 1079
"GALNT10" 5.80611 793
"SAP30L-AS1" 0.207474 16
"SAP30L" 8.79171 1260
"HAND1" 0 0
"MIR3141" 0 0
"LARP1" 27.4095 4158
"FAXDC2" 12.6874 841
"CNOT8" 28.2659 1531
"GEMIN5" 3.55463 439
"MRPL22" 4.89327 344
"KIF4B" 0.209401 21
"SGCD" 1.44211 286
"PPP1R2P3" 3.67185 156
"TIMD4" 0.288592 8
"HAVCR1" 0.293501 9
"HAVCR2" 4.81986 255
"MED7" 7.17731 160
"FAM71B" 0 0
"ITK" 2.48833 246
"CYFIP2" 2.81159 419
"FNDC9" 0 0
"NIPAL4" 43.9645 3209
"ADAM19" 2.2902 344
"SOX30" 0.0412507 3
"C5orf52" 0 0
"THG1L" 8.24376 216
"LSM11" 0.981867 55
"CLINT1" 38.9734 3513
"LOC101927697" 0.0119484 1
"EBF1" 2.97959 359
"LOC101927740" 1.187 74
"RNF145" 20.1217 1544
"UBLCP1" 19.1523 994
"IL12B" 0.0588975 3
"LOC285626" 0.0305536 1
"LOC285627" 0 0
"LOC101927766" 0 0
"ADRA1B" 0.143654 7
"TTC1" 36.641 1113
"PWWP2A" 5.99217 485
"FABP6" 0.447197 4
"CCNJL" 0.603232 44
"C1QTNF2" 1.1895 62
"ZBED8" 0.840675 52
"SLU7" 17.4215 1389
"PTTG1" 41.2743 560
"MIR3142" 0 0
"MIR146A" 0 0
"ATP10B" 11.4632 2004
"LOC285629" 1.74803 88
"GABRB2" 0.0237509 4
"GABRA6" 0 0
"GABRA1" 0 0
"GABRG2" 0 0
"CCNG1" 24.0019 1262
"NUDCD2" 27.528 488
"HMMR" 3.29731 222
"HMMR-AS1" 0.86795 0
"MAT2B" 38.0215 1770
"LOC101927835" 0 0
"LOC102546299" 0 0
"CTB-7E3.1" 0 0
"TENM2" 3.08247 691
"CTB-178M22.2" 0.132973 1
"WWC1" 6.03429 934
"RARS" 36.607 1682
"FBLL1" 0.590014 12
"PANK3" 12.1921 922
"MIR103A1" 0 0
"MIR103B1" 0 0
"SLIT3" 12.6669 2869
"MIR218-2" 0 0
"CTB-174D11.1" 0 0
"MIR585" 0 0
"SPDL1" 2.75064 161
"DOCK2" 4.35867 610
"FAM196B" 0.0251748 2
"MIR378E" 0 0
"FOXI1" 0.209495 9
"LINC01187" 0 0
"C5orf58" 0.136417 1
"LCP2" 7.91028 417
"LINC01366" 0.0416496 2
"KCNIP1" 0.198972 8
"KCNMB1" 1.73363 56
"CTD-2270F17.1" 0.290876 6
"GABRP" 1.84354 136
"RANBP17" 0.0675617 7
"TLX3" 0 0
"MIR3912" 0 0
"NPM1" 400.809 11663
"FGF18" 0.165595 7
"SMIM23" 0 0
"FBXW11" 17.2091 1762
"STK10" 9.50765 1313
"EFCAB9" 0 0
"UBTD2" 10.061 672
"SH3PXD2B" 6.02237 1083
"NEURL1B" 9.40198 1385
"LOC101928093" 0.223365 3
"DUSP1" 34.2048 1479
"ERGIC1" 26.4029 1714
"LOC100268168" 0.786974 26
"RPL26L1" 27.2398 329
"ATP6V0E1" 129.573 2094
"SNORA74B" 0 0
"CREBRF" 4.26532 695
"BNIP1" 5.14626 128
"NKX2-5" 0.0574005 2
"STC2" 2.06468 252
"MIR8056" 0 0
"LOC285593" 0.0531642 1
"BOD1" 11.9614 492
"LOC101928136" 0 0
"LOC101928154" 0.156082 2
"CPEB4" 10.8495 1946
"C5orf47" 0 0
"HMP19" 0 0
"MSX2" 2.79198 133
"MIR4634" 0 0
"FLJ16171" 0 0
"DRD1" 0.0398457 3
"SFXN1" 9.87576 653
"HRH2" 1.25337 70
"CPLX2" 0 0
"THOC3" 12.1284 403
"LOC100996385" 1.31179 42
"FAM153B" 0.0528972 1
"LOC100507387" 1.43027 26
"LOC643201" 0.102981 10
"SIMC1" 1.79237 79
"KIAA1191" 31.2785 1813
"ARL10" 0.783749 41
"NOP16" 23.118 448
"HIGD2A" 90.0501 876
"CLTB" 194.982 4494
"FAF2" 16.0647 1645
"RNF44" 11.7584 1103
"CDHR2" 0 0
"GPRIN1" 2.88084 274
"SNCB" 0.115753 3
"MIR4281" 0 0
"EIF4E1B" 0 0
"TSPAN17" 15.3273 863
"LOC102577424" 0 0
"UNC5A" 0.250489 21
"HK3" 0.558409 38
"UIMC1" 8.28598 474
"ZNF346" 3.84338 262
"FGFR4" 0.27473 17
"NSD1" 9.75297 2813
"RAB24" 21.8303 729
"PRELID1" 62.9012 1229
"MXD3" 22.0498 66
"LMAN2" 47.299 1831
"RGS14" 14.1202 734
"SLC34A1" 0.232974 11
"PFN3" 0 0
"F12" 5.64796 248
"GRK6" 12.7494 747
"PRR7-AS1" 0.561403 17
"PRR7" 2.81619 75
"DBN1" 6.94747 452
"PDLIM7" 9.96055 324
"DOK3" 2.19033 92
"DDX41" 24.6636 1111
"FAM193B" 6.38971 473
"TMED9" 109.719 3104
"B4GALT7" 5.99137 217
"LOC202181" 0.761398 48
"FAM153A" 0.105794 4
"LOC728554" 8.62862 333
"PROP1" 0 0
"FAM153C" 1.63544 34
"N4BP3" 2.95617 406
"RMND5B" 18.3921 772
"NHP2" 86.146 1329
"GMCL1P1" 1.06797 69
"HNRNPAB" 105.352 3875
"PHYKPL" 4.68378 212
"COL23A1" 3.34158 227
"CLK4" 4.76853 260
"ZNF354A" 3.0068 168
"AACSP1" 0.192285 9
"ZNF354B" 1.49867 71
"ZFP2" 0.324969 17
"ZNF454" 0.110214 5
"GRM6" 0.191496 27
"ZNF879" 1.27988 73
"ZNF354C" 0.678912 35
"ADAMTS2" 5.5239 776
"RUFY1" 19.5483 1076
"LOC101928445" 0.0716127 3
"HNRNPH1" 67.7114 3297
"C5orf60" 0.25434 6
"CBY3" 0.138393 2
"CANX" 119.07 13355
"MAML1" 8.79662 1152
"LTC4S" 2.71316 30
"MGAT4B" 27.0627 1462
"C5orf45" 3.68342 17
"SQSTM1" 62.331 3984
"MIR1229" 0 0
"TBC1D9B" 25.2622 2951
"MIR6165" 0 0
"RNF130" 18.2461 893
"MIR340" 0 0
"RASGEF1C" 0.0836359 4
"MAPK9" 7.34068 683
"GFPT2" 2.20398 147
"CNOT6" 10.3436 1467
"SCGB3A1" 0.159084 1
"FLT4" 1.57285 192
"OR2Y1" 0 0
"MGAT1" 47.1482 2924
"HEIH" 13.0371 453
"LINC00847" 4.55384 130
"ZFP62" 4.05587 362
"BTNL8" 0.0601474 2
"BTNL3" 0 0
"BTNL9" 0.434199 34
"MIR8089" 0 0
"OR2V1" 0 0
"OR2V2" 0 0
"LOC102577426" 0.158485 1
"TRIM7" 23.5885 841
"MIR4638" 0 0
"TRIM41" 10.6285 801
"GNB2L1" 1093.41 23561
"SNORD96A" 177.14 4
"SNORD95" 0 0
"CTC-338M12.4" 0.778399 15
"TRIM52" 1.49653 58
"TRIM52-AS1" 6.84258 116
"LOC100132287" 0.260463 0
"LOC100133331" 1.07834 121
"OR4F3" 0 0
"DUSP22" 21.3174 920
"IRF4" 2.77054 337
"EXOC2" 6.77722 692
"HUS1B" 0 0
"LOC101927691" 0.0190812 1
"LOC285768" 0.248805 12
"FOXQ1" 7.59877 382
"FOXF2" 0.912216 43
"MIR6720" 31.3296 0
"FOXC1" 3.86539 298
"GMDS" 5.31126 174
"GMDS-AS1" 0.364528 12
"C6orf195" 0.0676275 3
"MYLK4" 0.83364 110
"WRNIP1" 15.0013 872
"SERPINB1" 38.4641 2249
"MIR4645" 0 0
"SERPINB9P1" 0.400905 10
"LOC101927730" 0.281593 3
"SERPINB9" 6.49709 599
"SERPINB6" 36.4469 1153
"LINC01011" 1.01257 34
"NQO2" 25.0597 634
"HTATSF1P2" 1.36456 143
"RIPK1" 12.7551 1108
"BPHL" 4.87539 160
"TUBB2A" 52.2951 1760
"LOC100507194" 0.0693983 2
"TUBB2B" 21.8771 944
"PSMG4" 8.2385 96
"SLC22A23" 12.1726 1617
"PXDC1" 10.5065 496
"FAM50B" 5.56028 187
"PRPF4B" 8.56347 1480
"FAM217A" 0 0
"ECI2" 16.6366 438
"C6orf201" 0.0881698 6
"LOC100507506" 0.0405891 2
"CDYL" 12.3763 914
"RPP40" 8.10899 188
"PPP1R3G" 0.905787 33
"LYRM4" 17.8523 473
"MIR3691" 0 0
"FARS2" 8.06683 314
"LOC101927950" 0.13977 2
"NRN1" 9.88719 356
"F13A1" 45.8919 3989
"LY86-AS1" 0.485605 21
"LY86" 6.71244 108
"RREB1" 7.55984 1464
"SSR1" 17.596 3996
"CAGE1" 0.0439928 3
"RIOK1" 9.16365 495
"DSP" 448.917 93319
"SNRNP48" 3.58506 337
"BMP6" 0.972017 67
"TXNDC5" 43.6073 81
"BLOC1S5-TXNDC5" 6.51784 0
"BLOC1S5" 3.64753 1
"EEF1E1-BLOC1S5" 2.23523 0
"EEF1E1" 8.01276 94
"PIP5K1P1" 0.260574 25
"SCARNA27" 0 0
"SLC35B3" 9.4615 389
"LOC100506207" 0.580555 16
"HULC" 0 0
"TFAP2A" 25.8801 1917
"TFAP2A-AS1" 1.18421 14
"LINC00518" 0.418763 28
"MIR5689" 0 0
"GCNT2" 1.10581 113
"C6orf52" 0.551764 5
"PAK1IP1" 12.9592 398
"TMEM14C" 57.3383 1323
"TMEM14B" 45.4543 866
"MAK" 0.26517 21
"GCM2" 0 0
"SYCP2L" 0.0287776 2
"ELOVL2" 0.380822 35
"ELOVL2-AS1" 0 0
"SMIM13" 4.86975 519
"ERVFRD-1" 0.0407318 3
"NEDD9" 2.87122 291
"TMEM170B" 0.969596 189
"ADTRP" 23.8655 908
"HIVEP1" 2.75903 568
"EDN1" 5.11079 229
"RNU6-48P" 0 0
"PHACTR1" 0.879839 52
"LOC100130357" 0.260318 13
"TBC1D7" 9.23608 214
"GFOD1" 1.59222 99
"SIRT5" 2.3675 228
"NOL7" 43.7673 699
"RANBP9" 38.7883 2681
"MCUR1" 15.9244 1991
"RNF182" 0.132387 10
"CD83" 6.70406 337
"LINC01108" 0 0
"JARID2" 8.33026 1137
"JARID2-AS1" 0.133394 1
"DTNBP1" 10.1294 286
"MYLIP" 14.8704 1013
"MIR4639" 0 0
"GMPR" 7.66358 239
"ATXN1" 4.27126 1053
"STMND1" 0.0375867 1
"RBM24" 0.0959634 5
"CAP2" 1.38646 93
"LOC101928491" 0 0
"FAM8A1" 13.4251 1448
"NUP153" 11.8357 1610
"KIF13A" 11.2655 1386
"NHLRC1" 4.4028 202
"TPMT" 12.4759 902
"KDM1B" 7.3389 640
"DEK" 56.668 3582
"RNF144B" 13.5145 1551
"MIR548A1" 0 0
"LOC101928519" 0 0
"ID4" 11.0856 967
"MBOAT1" 2.5585 246
"E2F3" 3.08595 317
"CDKAL1" 4.66589 339
"LINC00581" 0.268051 5
"SOX4" 7.02607 780
"CASC15" 0.14976 6
"CASC14" 0.0402402 2
"PRL" 0 0
"HDGFL1" 0 0
"NRSN1" 0.171809 9
"DCDC2" 0.143168 15
"KAAG1" 0 0
"MRS2" 8.27507 530
"GPLD1" 4.09246 516
"ALDH5A1" 9.62949 1128
"KIAA0319" 0.37085 57
"TDP2" 30.6705 1254
"ACOT13" 6.33567 588
"C6orf62" 67.7512 3565
"GMNN" 11.759 278
"C6orf229" 0 0
"FAM65B" 3.32406 355
"CMAHP" 2.07765 109
"LOC101928663" 0.215418 5
"LRRC16A" 4.74341 588
"SCGN" 0 0
"HIST1H2AA" 0 0
"HIST1H2BA" 0 0
"HIST1H2APS1" 0 0
"SLC17A4" 0 0
"SLC17A1" 0 0
"SLC17A3" 0 0
"SLC17A2" 0 0
"TRIM38" 4.60254 592
"HIST1H1A" 0 0
"HIST1H3A" 0 0
"HIST1H4A" 0 0
"HIST1H4B" 0 0
"HIST1H3B" 0.155559 1
"HIST1H2AB" 0.610956 4
"HIST1H2BB" 0 0
"HIST1H3C" 0 0
"HIST1H1C" 15.8728 200
"HFE" 2.10394 92
"HIST1H4C" 0 0
"HIST1H1T" 0 0
"HIST1H2BC" 3.91364 22
"HIST1H2AC" 16.8601 138
"HIST1H1E" 0.216478 3
"HIST1H2BD" 4.20842 52
"HIST1H2BE" 1.62158 9
"HIST1H4D" 0 0
"HIST1H3D" 0.175569 2
"HIST1H2AD" 1.84464e-05 0
"HIST1H2BF" 0.18411 1
"HIST1H4E" 0.239267 1
"HIST1H2BG" 2.59178 15
"HIST1H2AE" 0.812795 7
"HIST1H3E" 0.646094 4
"HIST1H1D" 0.0731619 1
"HIST1H4F" 0 0
"HIST1H4G" 0 0
"HIST1H3F" 0 0
"HIST1H2BH" 1.50576 8
"HIST1H3G" 0 0
"HIST1H2BI" 0.535942 3
"HIST1H4H" 0.730085 3
"BTN3A2" 8.82696 687
"BTN2A2" 3.4209 267
"BTN3A1" 8.0219 626
"BTN2A3P" 0.535409 29
"BTN3A3" 9.3274 603
"BTN2A1" 4.26487 277
"LOC285819" 0.0779331 3
"BTN1A1" 0.0317967 2
"HCG11" 5.6526 735
"HMGN4" 28.6842 1203
"ABT1" 14.6909 719
"ZNF322" 3.05405 334
"GUSBP2" 0.801377 19
"LINC00240" 0.162904 3
"LOC100270746" 0.170831 3
"HIST1H2BJ" 1.355 9
"HIST1H2AG" 0.56773 4
"HIST1H2BK" 18.0317 273
"HIST1H4I" 0 0
"HIST1H2AH" 0.150556 1
"MIR3143" 0 0
"PRSS16" 2.00848 127
"POM121L2" 0.0141901 1
"VN1R10P" 0 0
"ZNF204P" 0.956275 72
"ZNF391" 0.302031 10
"ZNF184" 2.97716 205
"LINC01012" 1.51707 66
"LOC100131289" 0.268837 4
"HIST1H2BL" 0.836482 5
"HIST1H2AI" 0.157302 1
"HIST1H3H" 0.774934 5
"HIST1H2AJ" 0.177145 1
"HIST1H2BM" 0.688319 4
"HIST1H4J" 1.08413 4
"HIST1H4K" 1.64687 6
"HIST1H2AK" 0.651086 4
"HIST1H2BN" 1.01998 6
"HIST1H2AL" 0.626866 4
"HIST1H1B" 0 0
"HIST1H3I" 0 0
"HIST1H4L" 0 0
"HIST1H3J" 0.152187 1
"HIST1H2AM" 0.736975 5
"HIST1H2BO" 0.950911 6
"OR2B2" 0 0
"OR2B6" 0 0
"ZNF165" 1.16171 60
"ZSCAN12P1" 0.218629 20
"ZSCAN16-AS1" 0.871861 37
"ZSCAN16" 2.707 61
"ZKSCAN8" 2.29269 394
"ZNF192P1" 0.0872924 3
"TOB2P1" 0.186361 15
"ZSCAN9" 1.11048 40
"ZKSCAN4" 1.96007 97
"NKAPL" 0.403739 14
"ZSCAN26" 2.32853 131
"PGBD1" 0.462653 32
"ZSCAN31" 3.48573 229
"ZKSCAN3" 1.26624 134
"ZSCAN12" 1.50143 141
"ZSCAN23" 0.0142332 1
"GPX6" 0.0278841 1
"LOC554223" 0.544178 3
"HLA-H" 217.445 6797
"HCG4B" 8.81568 507
"ZNRD1" 22.2356 315
"HCG18" 1.48324 255
"DPCR1" 0.00828501 1
"NFKBIL1" 9.36285 279
"SNORD48" 0 0
"PBX2" 19.023 1360
"HLA-DRB5" 107.671 2471
"HLA-DRB6" 70.4971 1730
"HLA-DQA1" 65.4468 2083
"HLA-DPB2" 33.9776 487
"PHF1" 6.14087 304
"SYNGAP1" 1.86386 255
"BAK1" 16.6242 786
"GGNBP1" 0.105608 2
"LINC00336" 0.0442097 2
"ITPR3" 8.5784 1798
"UQCC2" 12.229 330
"IP6K3" 0.0337961 2
"LEMD2" 14.2204 780
"MLN" 0 0
"LINC01016" 0.028563 2
"MIR7159" 0 0
"MIR1275" 0 0
"GRM4" 0.0255327 4
"HMGA1" 139.796 5724
"MIR6835" 0 0
"C6orf1" 23.2351 425
"NUDT3" 9.46033 66
"RPS10-NUDT3" 0.0127026 0
"RPS10" 1437.41 1093
"PACSIN1" 0.175205 17
"SPDEF" 0.319746 13
"C6orf106" 36.0128 3609
"SNRPC" 37.6132 906
"UHRF1BP1" 2.29581 514
"TAF11" 16.1909 523
"ANKS1A" 8.94642 1306
"TCP11" 0.427986 16
"SCUBE3" 0.0771599 9
"ZNF76" 5.60431 324
"DEF6" 14.4795 719
"PPARD" 32.4346 2624
"FANCE" 5.85253 326
"RPL10A" 1456.04 17892
"MIR7111" 0 0
"TEAD3" 18.2264 1207
"TULP1" 0.501003 21
"FKBP5" 28.6955 2471
"LOC285847" 0.165119 6
"MIR5690" 0 0
"ARMC12" 0.0461881 1
"CLPSL2" 0.184106 1
"CLPSL1" 0 0
"CLPS" 0 0
"LHFPL5" 0.173203 8
"SRPK1" 29.8633 2952
"SLC26A8" 0.014251 1
"MAPK14" 24.6263 2427
"MAPK13" 41.5283 6058
"BRPF3" 6.04945 836
"PNPLA1" 9.21446 498
"C6orf222" 0.0119213 1
"ETV7" 9.66557 309
"PXT1" 0.0221048 1
"KCTD20" 25.7555 3183
"STK38" 13.5066 1082
"SRSF3" 72.5885 5186
"MIR3925" 0 0
"PANDAR" 3.45464 107
"CDKN1A" 64.0387 2979
"RAB44" 0.114937 11
"CPNE5" 0.429626 32
"PPIL1" 14.4102 525
"C6orf89" 14.8006 2302
"PI16" 43.6742 1954
"MTCH1" 52.6669 2601
"FGD2" 5.67369 382
"PIM1" 63.8682 3802
"TMEM217" 0.897136 35
"TBC1D22B" 7.01523 527
"RNF8" 2.92455 376
"CMTR1" 10.8358 1008
"CCDC167" 17.2005 171
"MIR4462" 0 0
"MDGA1" 0.658109 136
"ZFAND3" 17.0162 1265
"BTBD9" 3.4583 703
"GLO1" 86.6388 3794
"DNAH8" 0.0204251 7
"LOC100131047" 0 0
"GLP1R" 0.0865101 6
"SAYSD1" 5.49019 224
"KCNK5" 1.6819 143
"KCNK17" 0.154448 5
"KCNK16" 0 0
"KIF6" 0.0452926 4
"DAAM2" 2.1962 312
"MOCS1" 3.60864 289
"LINC00951" 0 0
"TDRG1" 0.0476658 1
"LRFN2" 0.0715773 5
"LOC101929555" 0.206325 10
"UNC5CL" 0.129543 9
"TSPO2" 0.0518294 1
"APOBEC2" 0.0588042 2
"OARD1" 18.0149 415
"NFYA" 3.95002 553
"ADCY10P1" 0.0583465 6
"TREML1" 0.840594 19
"TREM2" 0.740115 15
"TREML2" 0.383845 33
"TREML3P" 0 0
"TREML4" 0 0
"TREML5P" 0 0
"TREM1" 0.294226 10
"NCR2" 0.0569399 1
"LINC01276" 0 0
"FOXP4" 3.05461 414
"MIR4641" 0 0
"MDFI" 8.45045 284
"TFEB" 6.51457 302
"PGC" 0 0
"FRS3" 0.852006 40
"PRICKLE4" 2.01189 66
"TOMM6" 95.1208 1470
"USP49" 0.986388 172
"MED20" 6.84608 370
"BYSL" 6.59418 280
"CCND3" 29.9207 1275
"TAF8" 2.79024 272
"C6orf132" 14.7429 2282
"GUCA1A" 0.0494801 2
"GUCA1B" 1.26252 62
"MRPS10" 20.0338 922
"TRERF1" 2.82609 494
"UBR2" 6.56174 1106
"PRPH2" 0.149082 10
"ATP6V0CP3" 0.201657 2
"TBCC" 15.4004 530
"GLTSCR1L" 4.5305 680
"RPL7L1" 30.4047 774
"C6orf226" 11.7684 98
"PTCRA" 0.300817 5
"CNPY3" 12.7691 474
"GNMT" 0.0972012 2
"PEX6" 2.3001 180
"PPP2R5D" 15.4642 1027
"MEA1" 52.4684 779
"KLHDC3" 36.431 1572
"RRP36" 30.5243 694
"CUL7" 3.87105 487
"MRPL2" 15.1841 391
"KLC4" 3.0016 162
"PTK7" 18.4984 1733
"SRF" 9.83436 806
"CUL9" 3.44488 619
"DNPH1" 34.9685 374
"TTBK1" 0.0182455 3
"SLC22A7" 0 0
"CRIP3" 0.27906 5
"ZNF318" 3.14684 583
"ABCC10" 2.21687 254
"DLK2" 3.9483 142
"MIR6780B" 0 0
"TJAP1" 3.48746 205
"LRRC73" 0.159911 6
"YIPF3" 42.4705 1386
"POLR1C" 16.2288 431
"XPO5" 8.99214 1101
"POLH" 2.2017 428
"GTPBP2" 15.8033 1025
"MAD2L1BP" 12.0152 311
"RSPH9" 0.166108 3
"MRPS18A" 18.7853 439
"VEGFA" 6.94316 459
"LOC100132354" 0 0
"C6orf223" 0.0498629 4
"MRPL14" 55.0853 749
"TMEM63B" 16.751 1191
"CAPN11" 0.116706 7
"SLC29A1" 19.6542 958
"HSP90AB1" 278.457 16287
"SLC35B2" 13.2617 542
"MIR4647" 3.6005e-135 0
"NFKBIE" 5.45225 307
"TMEM151B" 0.076287 8
"TCTE1" 0.113719 4
"AARS2" 4.46953 486
"SPATS1" 0.0929136 2
"CDC5L" 7.72128 1142
"MIR4642" 0 0
"SUPT3H" 0.562 55
"MIR586" 0 0
"RUNX2" 1.20513 144
"CLIC5" 0.550082 66
"ENPP4" 1.37328 146
"ENPP5" 0.601941 52
"RCAN2" 6.34478 468
"CYP39A1" 7.28797 388
"SLC25A27" 0.416613 25
"TDRD6" 0.0436497 9
"PLA2G7" 2.75232 107
"ANKRD66" 0 0
"MEP1A" 0.0926626 6
"GPR116" 4.66122 619
"LOC101926962" 0.0551116 2
"GPR110" 1.18615 81
"TNFRSF21" 8.81535 720
"CD2AP" 15.6367 1933
"GPR111" 0.701443 82
"GPR115" 16.2489 1141
"OPN5" 0 0
"PTCHD4" 0.686832 50
"MUT" 13.4221 1174
"CENPQ" 3.31103 120
"GLYATL3" 0 0
"C6orf141" 0.76093 27
"RHAG" 0.0487924 2
"CRISP2" 0 0
"CRISP3" 4.88859 234
"PGK2" 0.679108 24
"LOC101927048" 0 0
"CRISP1" 0 0
"DEFB133" 0 0
"DEFB114" 0 0
"DEFB113" 0 0
"DEFB110" 0 0
"DEFB112" 0 0
"TFAP2D" 0 0
"TFAP2B" 1.54325 204
"PKHD1" 0.0367841 14
"MIR206" 0 0
"MIR133B" 0 0
"IL17A" 0.177881 7
"IL17F" 0.0694243 1
"MCM3" 20.9601 1496
"PAQR8" 2.2843 246
"EFHC1" 1.08227 154
"TRAM2" 4.47957 729
"TRAM2-AS1" 1.36568 65
"LOC730101" 0.892105 71
"TMEM14A" 13.061 252
"GSTA7P" 0.00766542 1
"GSTA2" 0 0
"GSTA1" 0 0
"GSTA5" 0.0655363 1
"GSTA3" 5.85917 99
